id,veh_type,t_depart_secs,t_arrival_secs,t_traveltime_secs,origin,destiny,route_detail,route_path_num,is_attended,has_finished
2366,car,185,269,84,8/5to9/5,13/5to14/5,8/5to9/5:9/5to10/5:10/5to11/5:11/5to12/5:12/5to13/5:13/5to14/5:,6,False,True
3114,car,185,751,566,11/9to10/9,2/3to2/2,11/9to10/9:10/9to9/9:9/9to8/9:8/9to7/9:7/9to6/9:6/9to5/9:5/9to4/9:4/9to3/9:3/9to2/9:2/9to2/8:2/8to2/7:2/7to2/6:2/6to2/5:2/5to2/4:2/4to2/3:2/3to2/2:,16,False,True
2890,car,186,234,48,7/10to8/10,9/9to9/8,7/10to8/10:8/10to8/9:8/9to9/9:9/9to9/8:,4,False,True
1880,car,186,384,198,4/1to4/2,7/14to8/14,4/1to4/2:4/2to4/3:4/3to4/4:4/4to4/5:4/5to4/6:4/6to4/7:4/7to4/8:4/8to4/9:4/9to4/10:4/10to4/11:4/11to4/12:4/12to4/13:4/13to4/14:4/14to5/14:5/14to6/14:6/14to7/14:7/14to8/14:,17,False,True
2688,car,186,349,163,14/14to13/14,13/2to12/2,14/14to13/14:13/14to13/13:13/13to13/12:13/12to13/11:13/11to13/10:13/10to13/9:13/9to13/8:13/8to13/7:13/7to13/6:13/6to13/5:13/5to13/4:13/4to13/3:13/3to13/2:13/2to12/2:,14,False,True
2430,car,186,308,122,14/9to13/9,10/6to9/6,14/9to13/9:13/9to12/9:12/9to11/9:11/9to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to9/6:,8,False,True
2045,car,186,213,27,left0to0/0,0/1to0/2,left0to0/0:0/0to0/1:0/1to0/2:,3,False,True
1972,car,186,348,162,9/7to9/8,3/12to3/13,9/7to9/8:9/8to8/8:8/8to7/8:7/8to6/8:6/8to5/8:5/8to4/8:4/8to3/8:3/8to3/9:3/9to3/10:3/10to3/11:3/11to3/12:3/12to3/13:,12,False,True
3012,motorcycle,186,360,174,top9to9/15,9/2to9/1,top9to9/15:9/15to9/14:9/14to9/13:9/13to9/12:9/12to9/11:9/11to9/10:9/10to9/9:9/9to9/8:9/8to9/7:9/7to9/6:9/6to9/5:9/5to9/4:9/4to9/3:9/3to9/2:9/2to9/1:,15,False,True
1616,car,186,375,189,14/0to13/0,2/2to2/3,14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to2/1:2/1to2/2:2/2to2/3:,15,False,True
2012,car,186,328,142,6/3to7/3,7/13to6/13,6/3to7/3:7/3to7/4:7/4to7/5:7/5to7/6:7/6to7/7:7/7to7/8:7/8to7/9:7/9to7/10:7/10to7/11:7/11to7/12:7/12to7/13:7/13to6/13:,12,False,True
2606,car,187,430,243,2/7to2/6,12/0to13/0,2/7to2/6:2/6to3/6:3/6to4/6:4/6to5/6:5/6to6/6:6/6to7/6:7/6to8/6:8/6to9/6:9/6to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:,18,False,True
2753,car,187,536,349,0/14to1/14,11/2to11/3,0/14to1/14:1/14to2/14:2/14to3/14:3/14to4/14:4/14to5/14:5/14to6/14:6/14to7/14:7/14to8/14:8/14to9/14:9/14to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to11/2:11/2to11/3:,24,False,True
557,motorcycle,188,440,252,9/8to9/7,13/11to14/11,9/8to9/7:9/7to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to11/11:11/11to12/11:12/11to13/11:13/11to14/11:,10,False,True
1337,motorcycle,190,397,207,15/9to14/9,9/0to9/1,15/9to14/9:14/9to13/9:13/9to12/9:12/9to11/9:11/9to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to9/0:9/0to9/1:,16,False,True
2877,car,190,325,135,top2to2/15,4/7to4/8,top2to2/15:2/15to2/14:2/14to2/13:2/13to2/12:2/12to2/11:2/11to2/10:2/10to2/9:2/9to2/8:2/8to2/7:2/7to3/7:3/7to4/7:4/7to4/8:,12,False,True
516,motorcycle,191,417,226,1/11to2/11,13/7to14/7,1/11to2/11:2/11to3/11:3/11to4/11:4/11to5/11:5/11to6/11:6/11to7/11:7/11to8/11:8/11to9/11:9/11to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to11/7:11/7to12/7:12/7to13/7:13/7to14/7:,17,False,True
1383,motorcycle,191,359,168,2/10to2/9,6/1to6/0,2/10to2/9:2/9to2/8:2/8to2/7:2/7to2/6:2/6to2/5:2/5to2/4:2/4to2/3:2/3to2/2:2/2to2/1:2/1to3/1:3/1to4/1:4/1to5/1:5/1to6/1:6/1to6/0:,14,False,True
1541,car,192,331,139,11/9to11/8,15/3to15/4,11/9to11/8:11/8to11/7:11/7to11/6:11/6to11/5:11/5to11/4:11/4to11/3:11/3to12/3:12/3to13/3:13/3to14/3:14/3to15/3:15/3to15/4:,11,False,True
2833,car,193,323,130,15/15to14/15,12/8to11/8,15/15to14/15:14/15to13/15:13/15to12/15:12/15to12/14:12/14to12/13:12/13to12/12:12/12to12/11:12/11to12/10:12/10to12/9:12/9to12/8:12/8to11/8:,11,False,True
1889,car,193,326,133,2/12to2/11,8/9to9/9,2/12to2/11:2/11to2/10:2/10to2/9:2/9to3/9:3/9to4/9:4/9to5/9:5/9to6/9:6/9to7/9:7/9to8/9:8/9to9/9:,10,False,True
3200,motorcycle,193,266,73,3/13to2/13,0/11to1/11,3/13to2/13:2/13to1/13:1/13to0/13:0/13to0/12:0/12to0/11:0/11to1/11:,6,False,True
2545,car,194,377,183,0/10to1/10,6/2to6/3,0/10to1/10:1/10to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to1/5:1/5to1/4:1/4to1/3:1/3to1/2:1/2to2/2:2/2to3/2:3/2to4/2:4/2to5/2:5/2to6/2:6/2to6/3:,15,False,True
2135,car,195,1128,933,right9to15/9,5/4to5/3,right9to15/9:15/9to14/9:14/9to13/9:13/9to12/9:12/9to11/9:11/9to10/9:10/9to9/9:9/9to8/9:8/9to7/9:7/9to6/9:6/9to5/9:5/9to5/8:5/8to5/7:5/7to5/6:5/6to5/5:5/5to5/4:5/4to5/3:,17,False,True
436,motorcycle,196,271,75,6/4to5/4,7/2to7/1,6/4to5/4:5/4to5/3:5/3to5/2:5/2to6/2:6/2to7/2:7/2to7/1:,6,False,True
1988,car,196,222,26,5/10to6/10,6/10to6/11,5/10to6/10:6/10to6/11:,2,False,True
3013,car,198,385,187,14/2to13/2,14/15to15/15,14/2to13/2:13/2to13/3:13/3to13/4:13/4to13/5:13/5to13/6:13/6to13/7:13/7to13/8:13/8to13/9:13/9to13/10:13/10to13/11:13/11to13/12:13/12to13/13:13/13to13/14:13/14to13/15:13/15to14/15:14/15to15/15:,16,False,True
1381,car,198,494,296,11/6to11/7,5/14to6/14,11/6to11/7:11/7to10/7:10/7to9/7:9/7to8/7:8/7to7/7:7/7to6/7:6/7to5/7:5/7to5/8:5/8to5/9:5/9to5/10:5/10to5/11:5/11to5/12:5/12to5/13:5/13to5/14:5/14to6/14:,15,False,True
3292,car,199,274,75,14/7to13/7,11/5to10/5,14/7to13/7:13/7to12/7:12/7to11/7:11/7to11/6:11/6to11/5:11/5to10/5:,6,False,True
1917,car,199,436,237,4/13to3/13,8/2to8/1,4/13to3/13:3/13to3/12:3/12to3/11:3/11to3/10:3/10to3/9:3/9to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to3/4:3/4to3/3:3/3to3/2:3/2to4/2:4/2to5/2:5/2to6/2:6/2to7/2:7/2to8/2:8/2to8/1:,18,False,True
1933,motorcycle,199,271,72,10/8to9/8,5/8to5/9,10/8to9/8:9/8to8/8:8/8to7/8:7/8to6/8:6/8to5/8:5/8to5/9:,6,False,True
2969,car,199,304,105,4/8to4/9,3/4to3/3,4/8to4/9:4/9to3/9:3/9to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to3/4:3/4to3/3:,8,False,True
1275,motorcycle,199,290,91,1/1to0/1,2/4to3/4,1/1to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to1/4:1/4to2/4:2/4to3/4:,7,False,True
1354,car,200,516,316,14/12to14/13,3/4to3/3,14/12to14/13:14/13to13/13:13/13to12/13:12/13to11/13:11/13to10/13:10/13to9/13:9/13to8/13:8/13to7/13:7/13to6/13:6/13to5/13:5/13to4/13:4/13to3/13:3/13to3/12:3/12to3/11:3/11to3/10:3/10to3/9:3/9to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to3/4:3/4to3/3:,22,False,True
2078,car,200,340,140,5/8to4/8,7/15to7/14,5/8to4/8:4/8to4/9:4/9to4/10:4/10to4/11:4/11to4/12:4/12to4/13:4/13to4/14:4/14to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to7/14:,12,False,True
823,motorcycle,200,464,264,12/4to12/5,1/12to1/13,12/4to12/5:12/5to11/5:11/5to10/5:10/5to9/5:9/5to8/5:8/5to7/5:7/5to6/5:6/5to5/5:5/5to4/5:4/5to3/5:3/5to2/5:2/5to1/5:1/5to1/6:1/6to1/7:1/7to1/8:1/8to1/9:1/9to1/10:1/10to1/11:1/11to1/12:1/12to1/13:,20,False,True
1969,motorcycle,200,326,126,top7to7/15,13/12to13/13,top7to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to11/12:11/12to12/12:12/12to13/12:13/12to13/13:,11,False,True
1073,motorcycle,200,741,541,6/7to6/8,13/15to13/14,6/7to6/8:6/8to7/8:7/8to8/8:8/8to9/8:9/8to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to13/14:,16,False,True
521,car,200,346,146,8/9to8/10,5/3to5/2,8/9to8/10:8/10to7/10:7/10to6/10:6/10to5/10:5/10to5/9:5/9to5/8:5/8to5/7:5/7to5/6:5/6to5/5:5/5to5/4:5/4to5/3:5/3to5/2:,12,False,True
3198,car,200,229,29,left5to0/5,0/3toleft3,left5to0/5:0/5to0/4:0/4to0/3:0/3toleft3:,4,False,True
1404,car,200,300,100,8/5to7/5,4/2to3/2,8/5to7/5:7/5to6/5:6/5to5/5:5/5to4/5:4/5to4/4:4/4to4/3:4/3to4/2:4/2to3/2:,8,False,True
1380,motorcycle,201,575,374,8/0to9/0,15/9to15/8,8/0to9/0:9/0to10/0:10/0to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to11/9:11/9to12/9:12/9to13/9:13/9to14/9:14/9to15/9:15/9to15/8:,17,False,True
2529,car,201,584,383,14/6to14/7,3/1to4/1,14/6to14/7:14/7to13/7:13/7to12/7:12/7to11/7:11/7to10/7:10/7to9/7:9/7to8/7:8/7to7/7:7/7to6/7:6/7to5/7:5/7to4/7:4/7to3/7:3/7to3/6:3/6to3/5:3/5to3/4:3/4to3/3:3/3to3/2:3/2to3/1:3/1to4/1:,19,False,True
500,car,201,380,179,0/2to0/3,11/2to11/1,0/2to0/3:0/3to1/3:1/3to2/3:2/3to3/3:3/3to4/3:4/3to5/3:5/3to6/3:6/3to7/3:7/3to8/3:8/3to9/3:9/3to10/3:10/3to10/2:10/2to11/2:11/2to11/1:,14,False,True
2929,car,201,455,254,10/0to10/1,2/12to2/13,10/0to10/1:10/1to9/1:9/1to8/1:8/1to7/1:7/1to6/1:6/1to5/1:5/1to4/1:4/1to3/1:3/1to2/1:2/1to2/2:2/2to2/3:2/3to2/4:2/4to2/5:2/5to2/6:2/6to2/7:2/7to2/8:2/8to2/9:2/9to2/10:2/10to2/11:2/11to2/12:2/12to2/13:,21,False,True
2138,car,201,324,123,left9to0/9,0/0to1/0,left9to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0to1/0:,11,False,True
2087,car,201,495,294,13/13to12/13,4/0to5/0,13/13to12/13:12/13to11/13:11/13to10/13:10/13to9/13:9/13to8/13:8/13to7/13:7/13to6/13:6/13to5/13:5/13to4/13:4/13to4/12:4/12to4/11:4/11to4/10:4/10to4/9:4/9to4/8:4/8to4/7:4/7to4/6:4/6to4/5:4/5to4/4:4/4to4/3:4/3to4/2:4/2to4/1:4/1to4/0:4/0to5/0:,23,False,True
2920,car,201,831,630,0/0to1/0,14/15to15/15,0/0to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:,30,False,True
3170,car,202,1307,1105,9/6to10/6,14/12to15/12,9/6to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to11/12:11/12to12/12:12/12to13/12:13/12to14/12:14/12to15/12:,12,False,True
3351,motorcycle,202,327,125,7/9to7/8,0/8to0/7,7/9to7/8:7/8to6/8:6/8to5/8:5/8to4/8:4/8to3/8:3/8to2/8:2/8to1/8:1/8to0/8:0/8to0/7:,9,False,True
2200,car,202,484,282,13/13to12/13,2/6to2/5,13/13to12/13:12/13to11/13:11/13to10/13:10/13to9/13:9/13to8/13:8/13to7/13:7/13to6/13:6/13to5/13:5/13to4/13:4/13to3/13:3/13to2/13:2/13to2/12:2/12to2/11:2/11to2/10:2/10to2/9:2/9to2/8:2/8to2/7:2/7to2/6:2/6to2/5:,19,False,True
2957,car,203,294,91,6/12to7/12,7/6to6/6,6/12to7/12:7/12to7/11:7/11to7/10:7/10to7/9:7/9to7/8:7/8to7/7:7/7to7/6:7/6to6/6:,8,False,True
275,car,203,591,388,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,False,True
11,motorcycle,203,574,371,left15to0/15,15/0tobottom15,left15to0/15:0/15to1/15:1/15to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,False,True
336,car,203,583,380,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
333,car,203,592,389,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
2345,car,204,379,175,top7to7/15,5/3to4/3,top7to7/15:7/15to6/15:6/15to5/15:5/15to5/14:5/14to5/13:5/13to5/12:5/12to5/11:5/11to5/10:5/10to5/9:5/9to5/8:5/8to5/7:5/7to5/6:5/6to5/5:5/5to5/4:5/4to5/3:5/3to4/3:,16,False,True
2214,car,204,466,262,top6to6/15,13/2to13/3,top6to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to11/2:11/2to12/2:12/2to13/2:13/2to13/3:,22,False,True
3049,car,204,426,222,11/2to11/1,3/9to2/9,11/2to11/1:11/1to10/1:10/1to9/1:9/1to8/1:8/1to7/1:7/1to6/1:6/1to5/1:5/1to4/1:4/1to3/1:3/1to3/2:3/2to3/3:3/3to3/4:3/4to3/5:3/5to3/6:3/6to3/7:3/7to3/8:3/8to3/9:3/9to2/9:,18,False,True
3307,car,204,374,170,14/14to14/15,11/6to12/6,14/14to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to11/14:11/14to11/13:11/13to11/12:11/12to11/11:11/11to11/10:11/10to11/9:11/9to11/8:11/8to11/7:11/7to11/6:11/6to12/6:,14,False,True
316,car,204,595,391,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
2232,car,204,240,36,12/14to12/13,11/13to11/12,12/14to12/13:12/13to11/13:11/13to11/12:,3,False,True
2328,motorcycle,205,422,217,11/1to10/1,14/13to15/13,11/1to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to11/13:11/13to12/13:12/13to13/13:13/13to14/13:14/13to15/13:,18,False,True
2673,car,205,583,378,14/5to13/5,5/11to5/12,14/5to13/5:13/5to12/5:12/5to11/5:11/5to10/5:10/5to9/5:9/5to8/5:8/5to7/5:7/5to6/5:6/5to5/5:5/5to5/6:5/6to5/7:5/7to5/8:5/8to5/9:5/9to5/10:5/10to5/11:5/11to5/12:,16,False,True
502,car,205,434,229,top6to6/15,2/0tobottom2,top6to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to2/14:2/14to2/13:2/13to2/12:2/12to2/11:2/11to2/10:2/10to2/9:2/9to2/8:2/8to2/7:2/7to2/6:2/6to2/5:2/5to2/4:2/4to2/3:2/3to2/2:2/2to2/1:2/1to2/0:2/0tobottom2:,21,False,True
1282,car,205,396,191,7/12to7/11,13/4to13/3,7/12to7/11:7/11to8/11:8/11to9/11:9/11to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to11/4:11/4to12/4:12/4to13/4:13/4to13/3:,15,False,True
1219,car,205,1274,1069,5/8to5/9,10/12to9/12,5/8to5/9:5/9to6/9:6/9to7/9:7/9to8/9:8/9to9/9:9/9to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to9/12:,10,False,True
2757,car,206,342,136,top4to4/15,8/9to9/9,top4to4/15:4/15to4/14:4/14to4/13:4/13to4/12:4/12to4/11:4/11to4/10:4/10to4/9:4/9to5/9:5/9to6/9:6/9to7/9:7/9to8/9:8/9to9/9:,12,False,True
2427,motorcycle,206,288,82,5/6to6/6,8/9to9/9,5/6to6/6:6/6to6/7:6/7to6/8:6/8to6/9:6/9to7/9:7/9to8/9:8/9to9/9:,7,False,True
2037,car,206,334,128,3/0to3/1,5/8to5/9,3/0to3/1:3/1to3/2:3/2to3/3:3/3to3/4:3/4to3/5:3/5to3/6:3/6to3/7:3/7to3/8:3/8to4/8:4/8to5/8:5/8to5/9:,11,False,True
2840,car,206,286,80,12/11to11/11,10/11to9/11,12/11to11/11:11/11to10/11:10/11to9/11:,3,False,True
2724,car,207,341,134,8/2to8/1,2/4to2/5,8/2to8/1:8/1to7/1:7/1to6/1:6/1to5/1:5/1to4/1:4/1to3/1:3/1to2/1:2/1to2/2:2/2to2/3:2/3to2/4:2/4to2/5:,11,False,True
3133,motorcycle,207,316,109,0/8to1/8,3/13to3/14,0/8to1/8:1/8to1/9:1/9to1/10:1/10to1/11:1/11to1/12:1/12to1/13:1/13to2/13:2/13to3/13:3/13to3/14:,9,False,True
64,car,207,581,374,left15to0/15,15/0tobottom15,left15to0/15:0/15to1/15:1/15to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,False,True
300,car,207,597,390,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
2373,car,208,1815,1607,1/6to2/6,13/14to14/14,1/6to2/6:2/6to3/6:3/6to4/6:4/6to5/6:5/6to6/6:6/6to7/6:7/6to8/6:8/6to9/6:9/6to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to11/14:11/14to12/14:12/14to13/14:13/14to14/14:,21,False,True
1669,car,208,234,26,15/13to15/14,15/15toright15,15/13to15/14:15/14to15/15:15/15toright15:,3,False,True
88,car,209,586,377,left15to0/15,15/0tobottom15,left15to0/15:0/15to1/15:1/15to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,False,True
181,car,209,1488,1279,left0to0/0,15/15totop15,left0to0/0:0/0to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,False,True
2310,car,210,325,115,15/5to14/5,9/6to8/6,15/5to14/5:14/5to13/5:13/5to12/5:12/5to11/5:11/5to10/5:10/5to10/6:10/6to9/6:9/6to8/6:,8,False,True
3023,car,210,388,178,5/7to6/7,15/5toright5,5/7to6/7:6/7to7/7:7/7to8/7:8/7to9/7:9/7to10/7:10/7to10/6:10/6to10/5:10/5to11/5:11/5to12/5:12/5to13/5:13/5to14/5:14/5to15/5:15/5toright5:,13,False,True
3246,car,210,313,103,11/11to11/10,11/3to11/2,11/11to11/10:11/10to11/9:11/9to11/8:11/8to11/7:11/7to11/6:11/6to11/5:11/5to11/4:11/4to11/3:11/3to11/2:,9,False,True
1605,car,211,444,233,1/0to1/1,7/12to8/12,1/0to1/1:1/1to1/2:1/2to1/3:1/3to1/4:1/4to1/5:1/5to1/6:1/6to1/7:1/7to1/8:1/8to1/9:1/9to1/10:1/10to1/11:1/11to1/12:1/12to2/12:2/12to3/12:3/12to4/12:4/12to5/12:5/12to6/12:6/12to7/12:7/12to8/12:,19,False,True
2233,car,211,271,60,5/12to5/13,4/11to4/10,5/12to5/13:5/13to4/13:4/13to4/12:4/12to4/11:4/11to4/10:,5,False,True
1782,car,211,318,107,7/8to7/7,9/2to9/1,7/8to7/7:7/7to7/6:7/6to7/5:7/5to7/4:7/4to7/3:7/3to7/2:7/2to8/2:8/2to9/2:9/2to9/1:,9,False,True
794,car,211,322,111,5/4to4/4,0/2toleft2,5/4to4/4:4/4to3/4:3/4to2/4:2/4to1/4:1/4to0/4:0/4to0/3:0/3to0/2:0/2toleft2:,8,False,True
2689,car,212,799,587,right12to15/12,1/15totop1,right12to15/12:15/12to14/12:14/12to13/12:13/12to12/12:12/12to11/12:11/12to10/12:10/12to9/12:9/12to8/12:8/12to7/12:7/12to6/12:6/12to5/12:5/12to4/12:4/12to3/12:3/12to2/12:2/12to1/12:1/12to1/13:1/13to1/14:1/14to1/15:1/15totop1:,19,False,True
2744,car,212,449,237,5/15to6/15,12/4to12/3,5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to11/4:11/4to12/4:12/4to12/3:,19,False,True
70,car,212,590,378,left15to0/15,15/0tobottom15,left15to0/15:0/15to1/15:1/15to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,False,True
2418,car,212,401,189,top1to1/15,3/2to3/1,top1to1/15:1/15to1/14:1/14to1/13:1/13to1/12:1/12to1/11:1/11to1/10:1/10to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to1/5:1/5to1/4:1/4to1/3:1/3to1/2:1/2to2/2:2/2to3/2:3/2to3/1:,17,False,True
