,taz,x,y
3086181492,Barrio-El_Val,-3.348503,40.488484
3086181494,Barrio-El_Val,-3.344753,40.490029
3086181510,Alcala,-3.350812,40.501695
3086181511,Alcala,-3.350859,40.50182
3086181512,Alcala,-3.350868,40.502361
3086181518,Alcala,-3.348847,40.505022
3086181522,Alcala,-3.348373,40.505076
3086756346,Alcala,-3.362166,40.475911
3086756349,Alcala,-3.381086,40.476081
3086756350,Alcala,-3.361955,40.47613
3086756351,Alcala,-3.380888,40.476141
3086756352,Barrio-Rinconada,-3.36798,40.476375
3086756353,Alcala,-3.379804,40.476478
3086756355,Alcala,-3.378497,40.476853
3086756356,Alcala,-3.378283,40.476915
3086756357,Alcala,-3.377014,40.477298
3086756359,Alcala,-3.37457,40.477906
3086756360,Alcala,-3.374377,40.477966
3086756392,Alcala,-3.393776,40.481429
3092082655,Alcala,-3.399368,40.484691
311296513,Alcala,-3.383408,40.478469
311296532,Alcala,-3.381933,40.475805
311296533,Alcala,-3.373749,40.478263
311296535,Alcala,-3.373589,40.478189
311296566,Barrio-Rinconada,-3.374913,40.476489
311296577,Barrio-Rinconada,-3.373694,40.475372
311296580,Barrio-Rinconada,-3.370628,40.472413
311296581,Barrio-Rinconada,-3.374464,40.47684
311296598,Barrio-Rinconada,-3.371892,40.477249
311296615,Barrio-Rinconada,-3.366793,40.474187
311296616,Barrio-Rinconada,-3.366788,40.47396
311296620,Barrio-Rinconada,-3.37354,40.476989
311296649,Barrio-Rinconada,-3.369292,40.472906
311296684,Alcala,-3.379275,40.476397
311296687,Alcala,-3.380679,40.475997
311296691,Alcala,-3.378706,40.473512
311296692,Alcala,-3.381449,40.475748
311296716,Alcala,-3.381343,40.472622
311296725,Alcala,-3.386928,40.475601
311296748,Alcala,-3.384719,40.476248
311296750,Alcala,-3.383668,40.478881
311296769,Casco_Historico,-3.37382,40.480623
311296771,Alcala,-3.38196,40.482065
311296772,Alcala,-3.381039,40.48216
311296773,Alcala,-3.380535,40.482188
311296794,Casco_Historico,-3.367955,40.47748
311296796,Alcala,-3.366544,40.476798
311296798,Alcala,-3.36117,40.479062
311296807,Alcala,-3.360272,40.477525
311296808,Casco_Historico,-3.361773,40.480126
311296812,Casco_Historico,-3.359113,40.48172
311296878,Barrio-El_Chorrilo,-3.36565,40.487684
311296886,Casco_Historico,-3.364463,40.484997
311296892,Barrio-El_Chorrilo,-3.370507,40.487943
311296893,Barrio-El_Chorrilo,-3.374507,40.489112
311296894,Barrio-El_Chorrilo,-3.371,40.488082
311296898,Barrio-El_Chorrilo,-3.370152,40.489793
311296912,Barrio-El_Chorrilo,-3.367557,40.491138
311296913,Barrio-El_Chorrilo,-3.367068,40.491484
311296916,Barrio-El_Chorrilo,-3.363049,40.486432
311296938,Barrio-El_Chorrilo,-3.362164,40.487605
311296940,Alcala,-3.359296,40.490895
311296944,Alcala,-3.356281,40.490436
311296951,DistritoII,-3.353818,40.486758
311296989,DistritoII,-3.35521,40.488597
311296991,DistritoII,-3.352972,40.48428
311296992,DistritoII,-3.354336,40.482519
311297053,Alcala,-3.364333,40.474852
311297066,Barrio-Nueva_Rinconada,-3.366304,40.472609
311297067,Barrio-Nueva_Rinconada,-3.367186,40.47257
311297099,Alcala,-3.362687,40.470011
311397301,Alcala,-3.351026,40.511769
311421699,Alcala,-3.340014,40.492956
311421700,Alcala,-3.342109,40.49485
311421701,Alcala,-3.342515,40.49461
311421702,Barrio-El_Val,-3.34315,40.49422
311421731,DistritoII,-3.348627,40.488421
311421743,Barrio-El_Val,-3.341769,40.489078
311421744,Barrio-El_Val,-3.341026,40.489457
311421745,Barrio-El_Val,-3.342851,40.487687
311421746,Barrio-El_Val,-3.341897,40.488188
311421761,Barrio-El_Val,-3.341211,40.488594
311421762,Barrio-El_Val,-3.339619,40.489441
311421794,Barrio-El_Val,-3.341677,40.489119
311421797,Barrio-El_Val,-3.340738,40.488076
311421798,Barrio-El_Val,-3.342408,40.487193
311421827,Barrio-El_Val,-3.338593,40.488315
311421841,Barrio-El_Val,-3.339576,40.487793
311421843,Barrio-El_Val,-3.346132,40.485306
311421847,Barrio-El_Val,-3.343342,40.486854
311421848,Barrio-El_Val,-3.343262,40.48679
311421849,Barrio-El_Val,-3.343203,40.486719
311421852,Barrio-El_Val,-3.343334,40.486527
311421858,Barrio-El_Val,-3.342488,40.485577
311421859,Barrio-El_Val,-3.343049,40.485272
311421860,Barrio-El_Val,-3.343911,40.486226
311421862,Barrio-El_Val,-3.339921,40.485965
311421863,Barrio-El_Val,-3.339034,40.48497
311421869,Barrio-El_Val,-3.33816,40.485241
311421872,Barrio-El_Val,-3.33857,40.486812
311421883,Barrio-El_Val,-3.338314,40.487779
311421884,Barrio-El_Val,-3.338302,40.487248
311421888,Barrio-El_Val,-3.337608,40.486776
311421890,Barrio-El_Val,-3.339926,40.484701
311421891,Barrio-El_Val,-3.340705,40.485555
311421892,Barrio-El_Val,-3.341463,40.485161
311421893,Barrio-El_Val,-3.340727,40.484343
311421918,Barrio-Juan_de_Austria,-3.3506,40.486938
311421949,Barrio-Juan_de_Austria,-3.347616,40.486809
311421950,Barrio-Juan_de_Austria,-3.349816,40.48742
311421951,Barrio-Juan_de_Austria,-3.349475,40.487034
311421956,DistritoII,-3.349298,40.488074
311421962,Barrio-Juan_de_Austria,-3.348397,40.48542
311421964,DistritoII,-3.353432,40.483781
311421968,DistritoII,-3.35552,40.485345
311421969,DistritoII,-3.355175,40.485515
311421970,DistritoII,-3.353218,40.483999
311421974,DistritoII,-3.356615,40.483786
311421975,DistritoII,-3.354892,40.484859
311422020,Alcala,-3.358007,40.481968
311422021,Alcala,-3.358204,40.483211
311422029,Casco_Historico,-3.366296,40.479921
311422036,Barrio-Rinconada,-3.371135,40.476878
311422038,Barrio-Rinconada,-3.370653,40.476226
311422041,Barrio-Rinconada,-3.368859,40.476942
311422042,Barrio-Rinconada,-3.3704,40.477285
311422045,Barrio-Rinconada,-3.369909,40.476527
311422047,Barrio-Rinconada,-3.3696,40.475946
311422049,Barrio-Rinconada,-3.375181,40.476257
311422052,Barrio-Rinconada,-3.374004,40.475129
311422054,Alcala,-3.377494,40.476972
311422055,Barrio-Rinconada,-3.377794,40.474245
311422056,Barrio-Rinconada,-3.376625,40.473473
311422057,Alcala,-3.38028,40.474104
311422090,Alcala,-3.379472,40.474458
311422093,Alcala,-3.37868,40.474791
311422105,Alcala,-3.380071,40.473831
311422109,Alcala,-3.379275,40.474197
311422119,Alcala,-3.378503,40.474577
311422120,Alcala,-3.382773,40.473012
311422122,Alcala,-3.381893,40.473397
311422127,Alcala,-3.383191,40.473624
311422131,Alcala,-3.382325,40.474005
311422161,Alcala,-3.383622,40.474229
311422167,Alcala,-3.38275,40.474603
311422191,Alcala,-3.382623,40.474424
311422195,Alcala,-3.381366,40.474965
311422198,Alcala,-3.386633,40.474963
311422205,Alcala,-3.384347,40.475634
311422240,Alcala,-3.387427,40.471935
311422245,Alcala,-3.382732,40.472411
311422261,Alcala,-3.397904,40.475189
311422364,M-300-Tunel_FIAT-Alcala,-3.406716,40.472539
311422392,,-3.404604,40.470869
311422933,,-3.363598,40.463538
311472215,Alcala,-3.387088,40.478287
311472299,Alcala,-3.3799,40.480615
311472334,Alcala,-3.382076,40.480177
311472335,Alcala,-3.382854,40.481897
311472336,Alcala,-3.390521,40.477371
311472359,Alcala,-3.393702,40.481018
311472361,Alcala,-3.393357,40.481201
311472362,Alcala,-3.389289,40.483073
311472365,Alcala,-3.388959,40.483228
311472366,Alcala,-3.385952,40.484605
311472373,Alcala,-3.393148,40.483261
311472376,Alcala,-3.392011,40.481826
311472377,Alcala,-3.391768,40.483892
311472378,Alcala,-3.390642,40.482461
311472379,Alcala,-3.389215,40.483279
311472380,Alcala,-3.388507,40.485291
311472398,Alcala,-3.387447,40.483924
311472401,Alcala,-3.395445,40.486396
311472402,Alcala,-3.393073,40.483486
311472403,Alcala,-3.394485,40.487101
311472404,Alcala,-3.392084,40.48395
311472408,Alcala,-3.39802,40.483879
311472409,Alcala,-3.396309,40.484626
311472410,Alcala,-3.394596,40.485334
311472411,Alcala,-3.393495,40.485841
311472430,Alcala,-3.392917,40.486974
311472432,Alcala,-3.39381,40.487206
311472434,Alcala,-3.396732,40.485223
311472444,Alcala,-3.397788,40.483419
311472492,Alcala,-3.396004,40.48424
311472502,Alcala,-3.39755,40.482965
311472507,Alcala,-3.39567,40.483818
311472515,Alcala,-3.395581,40.483715
311472525,Alcala,-3.393862,40.484498
311472526,Alcala,-3.392862,40.48496
311472527,Alcala,-3.391156,40.485734
311472529,Alcala,-3.390646,40.486544
311472530,Alcala,-3.385879,40.484801
311472627,Alcala,-3.385688,40.484554
311472745,Alcala,-3.398176,40.48804
311472750,Alcala,-3.398112,40.492336
311472792,Alcala,-3.397866,40.492415
311472794,Alcala,-3.395759,40.491624
311472874,Alcala,-3.397553,40.488978
311472876,Alcala,-3.395652,40.48834
311472879,Alcala,-3.39676,40.490081
311472884,Alcala,-3.39497,40.489338
311472885,Alcala,-3.399508,40.489107
311472890,Alcala,-3.398464,40.488498
311472897,Alcala,-3.391414,40.493891
311472898,Alcala,-3.389237,40.494211
311472906,Alcala,-3.386431,40.491954
3161971511,Barrio-Ensanche,-3.362995,40.49594
3161971513,Barrio-Ensanche,-3.362899,40.495977
3161971519,Alcala,-3.360917,40.496109
3194908439,Barrio-Dehesa,-3.337984,40.502027
3194908453,Barrio-Dehesa,-3.337111,40.502686
3194910235,Alcala,-3.35256,40.509022
3197948705,,-3.362514,40.469394
3197948712,,-3.362504,40.469328
3197948713,,-3.362614,40.469308
3197948714,,-3.362582,40.469136
3197948715,,-3.362473,40.469147
3198379595,Alcala,-3.358822,40.490788
3198379596,Alcala,-3.359482,40.490157
3198379597,Alcala,-3.358276,40.491694
319988853,Alcala,-3.395596,40.47571
319990107,Alcala,-3.397759,40.488261
319990109,Alcala,-3.397862,40.488547
319990113,Alcala,-3.398508,40.488242
319990262,Alcala,-3.401374,40.485414
319990333,Alcala,-3.400532,40.486056
3209536795,Barrio-Dehesa,-3.333714,40.502949
3218032482,Casco_Historico,-3.367832,40.48335
3218032485,Casco_Historico,-3.368095,40.483824
322065242,Alcala,-3.37483,40.500505
322066168,,-3.378929,40.512815
322066459,,-3.379283,40.512387
322072518,Barrio-Dehesa,-3.327673,40.504293
322072525,Barrio-Dehesa,-3.327581,40.504346
322072529,Barrio-Dehesa,-3.328936,40.505783
322072532,Barrio-Dehesa,-3.328266,40.504873
322072638,Barrio-Dehesa,-3.328868,40.505559
322072783,Barrio-Dehesa,-3.327464,40.504314
322074321,Barrio-Dehesa,-3.331399,40.503402
322074485,Barrio-Dehesa,-3.33185,40.503809
322074486,Barrio-Dehesa,-3.332255,40.50418
322074583,Barrio-Dehesa,-3.329634,40.503121
322074584,Barrio-Dehesa,-3.32971,40.503072
322074585,Barrio-Dehesa,-3.3297,40.502974
322074586,Barrio-Dehesa,-3.329578,40.502936
322074587,Barrio-Dehesa,-3.329477,40.503005
322074588,Barrio-Dehesa,-3.329502,40.50309
322074619,Barrio-Dehesa,-3.330377,40.503736
322074620,Barrio-Dehesa,-3.330297,40.50379
322074623,Barrio-Dehesa,-3.330376,40.503848
322074655,Barrio-Dehesa,-3.331186,40.503412
322074656,Barrio-Dehesa,-3.331106,40.503303
322074658,Barrio-Dehesa,-3.331259,40.503166
322074660,Barrio-Dehesa,-3.331456,40.503267
322085637,Barrio-Dehesa,-3.33078,40.504559
322085670,Barrio-Dehesa,-3.32945,40.504194
322085671,Barrio-Dehesa,-3.329743,40.504138
322085672,Barrio-Dehesa,-3.32989,40.50413
322085846,Barrio-Dehesa,-3.331834,40.503381
322085855,Barrio-Dehesa,-3.332223,40.503661
322086003,Barrio-Dehesa,-3.33163,40.501166
322086008,Barrio-Dehesa,-3.334286,40.499735
322086010,Barrio-Dehesa,-3.334651,40.500063
322086012,Barrio-Dehesa,-3.335889,40.50122
322086020,Barrio-Dehesa,-3.329117,40.502641
322086021,Barrio-Dehesa,-3.330505,40.501811
322086043,Barrio-Dehesa,-3.332068,40.50159
322086045,Barrio-Dehesa,-3.333704,40.50062
322086046,Barrio-Dehesa,-3.335945,40.499285
322086059,Barrio-Dehesa,-3.333262,40.50018
322086112,Barrio-Dehesa,-3.327073,40.503809
322086116,Barrio-Dehesa,-3.327482,40.504174
322086123,Barrio-Dehesa,-3.321725,40.503071
322086130,Barrio-Dehesa,-3.32527,40.502171
322086508,Barrio-Dehesa,-3.331651,40.503028
322086509,Barrio-Dehesa,-3.332223,40.503082
322086510,Barrio-Dehesa,-3.332495,40.503325
322086591,Barrio-Dehesa,-3.33473,40.501653
322086902,Barrio-Dehesa,-3.334367,40.500235
322087107,Barrio-Dehesa,-3.328593,40.504683
322087203,Barrio-Dehesa,-3.327915,40.504018
322087372,Barrio-Dehesa,-3.332185,40.503509
3252810785,Alcala,-3.404504,40.478557
3282784690,,-3.405939,40.477484
3288902384,,-3.40773,40.508492
3288911576,,-3.407998,40.512332
3306511107,Barrio-Ensanche,-3.369894,40.497339
3306511117,Barrio-Ensanche,-3.369608,40.496939
3306511125,Barrio-Ensanche,-3.370065,40.497567
3306511126,Barrio-Ensanche,-3.371881,40.496772
3306511127,Barrio-Ensanche,-3.371426,40.496661
3306511128,Barrio-Ensanche,-3.370271,40.497855
3306511129,Barrio-Ensanche,-3.372137,40.497025
3306511130,Barrio-Ensanche,-3.371448,40.497796
3306511131,Barrio-Ensanche,-3.370964,40.497168
3307342072,Alcala,-3.398447,40.48261
332621527,Alcala,-3.39728,40.48078
3332619146,Barrio-Ensanche,-3.366489,40.497327
3344831107,Alcala,-3.374152,40.505304
3344831115,Alcala,-3.381528,40.489952
3344831133,Alcala,-3.382593,40.487988
3344831140,Alcala,-3.385973,40.484647
3344831145,Alcala,-3.389312,40.483117
3344831150,Alcala,-3.393329,40.481151
3344833308,Alcala,-3.386201,40.491937
3344833337,Alcala,-3.350843,40.495596
3344833343,Alcala,-3.341806,40.497845
3344833351,Barrio-Dehesa,-3.328705,40.502124
3344833361,Barrio-Dehesa,-3.329562,40.503121
3344833375,Barrio-Dehesa,-3.32974,40.504123
3344853551,Barrio-Dehesa,-3.331015,40.507045
3344853559,Barrio-Dehesa,-3.32765,40.504318
3344862252,Alcala,-3.359784,40.504268
3344862256,Alcala,-3.360727,40.50081
3344862284,Alcala,-3.348722,40.493629
3354599068,Barrio-Ensanche,-3.366624,40.502293
3354602315,Alcala,-3.363091,40.505135
3354602320,Alcala,-3.361558,40.50543
3355681040,Barrio-Dehesa,-3.33732,40.500516
3355681043,Barrio-Dehesa,-3.337224,40.500693
3359104147,,-3.400287,40.506524
3359104148,,-3.400002,40.506563
3359104154,M-100-Daganzo,-3.40121,40.5079
33600850,Alcala,-3.39602,40.487059
33600918,Alcala,-3.347309,40.504
33601355,Barrio-Dehesa,-3.336691,40.501582
33603264,Alcala,-3.357071,40.505647
3361784293,Barrio-Ensanche,-3.366327,40.502407
3361784294,Barrio-Ensanche,-3.366156,40.502474
3361784298,Barrio-Ensanche,-3.365557,40.502711
3363357031,Alcala,-3.381638,40.496483
3363448117,Alcala,-3.399288,40.495782
3363448132,Alcala,-3.392255,40.498692
3363448156,Alcala,-3.393877,40.499447
3363448164,Alcala,-3.393449,40.499612
3363450393,Alcala,-3.3894,40.503306
3364605755,M-100-Daganzo,-3.404842,40.512482
3380255961,Alcala,-3.400938,40.48564
3380255969,Alcala,-3.400704,40.48588
3380256500,Alcala,-3.400912,40.486278
3380256517,Alcala,-3.401685,40.486745
3380268835,Alcala,-3.394752,40.488562
3380268837,Alcala,-3.392975,40.489774
3380268838,Alcala,-3.391893,40.48996
3382141071,Alcala,-3.377077,40.48311
3383686514,Alcala,-3.400078,40.490371
3383686518,Alcala,-3.399436,40.495798
3383686519,,-3.399508,40.504929
3383690645,,-3.399559,40.505496
3384145747,M-100-Daganzo,-3.397799,40.502578
3410548567,Alcala,-3.339942,40.503737
3410548569,Alcala,-3.339249,40.503613
3410548582,Alcala,-3.339475,40.503417
3410608086,Alcala,-3.343599,40.510468
3410608087,Alcala,-3.342054,40.509167
3410608394,Alcala,-3.343637,40.509522
3410608398,Alcala,-3.343771,40.510336
3410608404,Alcala,-3.343832,40.509834
3410608419,Alcala,-3.343353,40.509001
3410700631,Alcala,-3.338434,40.50558
3410700667,Alcala,-3.350535,40.505566
3410700669,Alcala,-3.349094,40.505179
3410700676,Alcala,-3.347859,40.505678
3410701593,Alcala,-3.34762,40.508086
3411003655,Alcala,-3.341561,40.506547
3411148784,Alcala,-3.342033,40.506174
3444635842,Alcala,-3.403034,40.493678
3444635844,Alcala,-3.402961,40.494103
3470070950,Casco_Historico,-3.369291,40.483226
3470070951,Casco_Historico,-3.368991,40.48334
3470070952,Casco_Historico,-3.369531,40.483616
3508410295,Barrio-El_Chorrilo,-3.371302,40.487783
3508410296,Barrio-El_Chorrilo,-3.371664,40.48789
3508410299,Barrio-El_Chorrilo,-3.372032,40.487981
3508410302,Barrio-El_Chorrilo,-3.371168,40.488065
3508410306,Barrio-El_Chorrilo,-3.371326,40.488238
3508410308,Barrio-El_Chorrilo,-3.371867,40.488319
3508410309,Barrio-El_Chorrilo,-3.370232,40.488483
3508410311,Barrio-El_Chorrilo,-3.37261,40.488531
3508410313,Barrio-El_Chorrilo,-3.371574,40.488558
3508410317,Barrio-El_Chorrilo,-3.372475,40.488798
3508410318,Barrio-El_Chorrilo,-3.371468,40.488818
3508410320,Barrio-El_Chorrilo,-3.371062,40.488894
3508410323,Barrio-El_Chorrilo,-3.371853,40.488922
3508410326,Barrio-El_Chorrilo,-3.371401,40.488974
3508410328,Barrio-El_Chorrilo,-3.372358,40.489057
3508410331,Barrio-El_Chorrilo,-3.372728,40.489137
3508410334,Barrio-El_Chorrilo,-3.371926,40.489211
3508410338,Barrio-El_Chorrilo,-3.369003,40.489921
3508410349,Barrio-Ensanche,-3.36967,40.49855
3540264757,Barrio-Juan_de_Austria,-3.350987,40.485362
3541614394,Barrio-Dehesa,-3.330892,40.503545
3541614400,Barrio-Dehesa,-3.331617,40.503727
3541614401,Barrio-Dehesa,-3.33054,40.503752
3541614426,Alcala,-3.348724,40.504978
3541614437,Alcala,-3.347503,40.512835
3569789609,Alcala,-3.386765,40.492594
3569789620,Alcala,-3.384838,40.493014
3569789643,Alcala,-3.386007,40.493742
3577719398,Alcala,-3.348328,40.507583
3577719421,,-3.343506,40.515063
3577719422,,-3.34354,40.515094
3577719427,,-3.345821,40.517215
3577719428,,-3.345864,40.517215
3577719437,,-3.345715,40.517274
3577719443,,-3.345978,40.517338
3577719444,,-3.345704,40.517342
3577719447,,-3.345736,40.51739
3577719452,,-3.345854,40.517425
3579366340,,-3.340201,40.514104
3579366351,,-3.341085,40.514882
3579366366,,-3.336521,40.515074
3579366371,,-3.336371,40.515113
3579366373,,-3.338663,40.51514
3579366377,,-3.336684,40.515186
3579366387,,-3.336619,40.515326
3579366499,,-3.341958,40.515651
3579366506,,-3.339511,40.515906
3594875781,Alcala,-3.342465,40.511215
3594875786,,-3.340392,40.512121
3594875787,,-3.34026,40.512151
3594997008,Alcala,-3.377844,40.500155
3594997010,Alcala,-3.377986,40.500174
3594997012,Alcala,-3.37852,40.500248
3594997053,Alcala,-3.371426,40.512175
3611543398,Barrio-Ensanche,-3.364845,40.497955
3611543399,Barrio-Ensanche,-3.36392,40.49833
3611543415,Alcala,-3.369015,40.504519
3611543416,Alcala,-3.36593,40.50488
3611543422,Alcala,-3.358421,40.505887
3611543426,,-3.316654,40.513928
3617365743,,-3.321322,40.510645
3617365747,,-3.320097,40.511418
3619964683,Barrio-Ensanche,-3.36466,40.502226
3619966605,Barrio-Ensanche,-3.364866,40.502547
3625778824,Alcala,-3.393949,40.480908
3625850058,Alcala,-3.358657,40.481806
3625850067,Alcala,-3.354635,40.482059
3625850069,Alcala,-3.354674,40.482131
3625850070,Alcala,-3.35463,40.482137
3625850071,Alcala,-3.354436,40.482163
3625850076,Alcala,-3.354587,40.482246
3625850079,Alcala,-3.35491,40.482273
3625850080,Alcala,-3.35479,40.482278
3625850201,DistritoII,-3.354559,40.482564
3625850212,Barrio-El_Val,-3.34308,40.48368
3627822086,Alcala,-3.39134,40.492757
3627823616,Alcala,-3.390899,40.493481
3627841226,Alcala,-3.37632,40.479917
3627841229,Alcala,-3.376125,40.47996
3627841230,Alcala,-3.374846,40.480231
3627841231,Alcala,-3.374886,40.48031
3627841232,Alcala,-3.376153,40.480507
3627841234,Casco_Historico,-3.375013,40.480533
3627841236,Casco_Historico,-3.372794,40.480561
3627841240,Casco_Historico,-3.372949,40.480657
3627841241,Casco_Historico,-3.373551,40.480677
3627841245,Casco_Historico,-3.37517,40.480821
3627841250,Casco_Historico,-3.375079,40.480918
3627841252,Alcala,-3.375208,40.48092
3627841256,Alcala,-3.37657,40.480984
3627841264,Casco_Historico,-3.374949,40.481057
3631502281,Casco_Historico,-3.366566,40.477596
3631502282,Casco_Historico,-3.368552,40.477885
364515895,Alcala,-3.388529,40.477823
364515931,Alcala,-3.387746,40.478139
364518534,Alcala,-3.384648,40.478783
364518540,Alcala,-3.385085,40.478694
364518541,Alcala,-3.385065,40.478615
364521738,Alcala,-3.367031,40.476818
364521813,Alcala,-3.366799,40.476981
364521907,Alcala,-3.36682,40.47683
364521929,Barrio-Rinconada,-3.367015,40.476682
364522340,Casco_Historico,-3.367068,40.477423
364532175,Casco_Historico,-3.371059,40.481197
364537139,Casco_Historico,-3.369473,40.480898
364537140,Casco_Historico,-3.369686,40.482251
364537141,Casco_Historico,-3.369789,40.482193
364537142,Casco_Historico,-3.369901,40.482049
364537143,Casco_Historico,-3.369892,40.481945
364537690,Casco_Historico,-3.369538,40.480244
364542909,Casco_Historico,-3.368188,40.483998
364543114,Casco_Historico,-3.369226,40.483722
364543115,Casco_Historico,-3.368791,40.483767
364543119,Casco_Historico,-3.368561,40.482654
366191917,Alcala,-3.383837,40.481792
366191922,Alcala,-3.381226,40.480332
366200115,Alcala,-3.379416,40.48039
366200481,Alcala,-3.380385,40.480513
369271932,,-3.360261,40.462813
370326235,,-3.364096,40.463577
370326353,,-3.365328,40.46271
370326751,,-3.362569,40.463095
370347625,Alcala,-3.347251,40.508272
370348645,Alcala,-3.344467,40.510036
370348647,Alcala,-3.344441,40.509961
370348650,Alcala,-3.344137,40.509848
370348652,Alcala,-3.343942,40.509979
370348656,Alcala,-3.343934,40.5101
370348659,Alcala,-3.344069,40.510232
370348665,Alcala,-3.344228,40.510254
370349009,Alcala,-3.344343,40.509743
370349173,Alcala,-3.344462,40.510092
370349331,Alcala,-3.353393,40.509965
370349333,Alcala,-3.353263,40.510806
370349334,Alcala,-3.352976,40.512637
370349335,Alcala,-3.352912,40.513131
370349336,Alcala,-3.352801,40.513407
370349337,Alcala,-3.351668,40.514101
370350216,Alcala,-3.36842,40.510385
370350546,Alcala,-3.358957,40.507894
370530702,Alcala,-3.363001,40.477817
370530734,Alcala,-3.360971,40.47875
370530781,Alcala,-3.361517,40.479704
370530782,Alcala,-3.362766,40.477528
370530866,Alcala,-3.360767,40.478413
370530885,Alcala,-3.360545,40.478025
370530932,Alcala,-3.360332,40.477635
370530942,Alcala,-3.362288,40.476938
370530966,Alcala,-3.361509,40.47733
370530981,Alcala,-3.362525,40.477241
370531050,Alcala,-3.363223,40.478883
370531072,Casco_Historico,-3.36361,40.479366
370531078,Alcala,-3.364847,40.47806
370531081,Alcala,-3.36387,40.477835
370531084,Alcala,-3.364285,40.478358
370531088,Alcala,-3.362893,40.476641
370531129,Alcala,-3.359968,40.477466
370531130,Alcala,-3.360071,40.477425
370531131,Alcala,-3.360111,40.477285
370531132,Alcala,-3.359981,40.477196
370531133,Alcala,-3.35976,40.477308
370531140,Alcala,-3.361155,40.479042
370531141,Alcala,-3.360492,40.47936
370531142,Alcala,-3.360259,40.479473
370531143,Alcala,-3.36007,40.478651
370531194,DistritoII,-3.357432,40.486973
370531245,DistritoII,-3.356941,40.488113
370531247,DistritoII,-3.356677,40.487861
370531248,DistritoII,-3.355369,40.486417
370531253,DistritoII,-3.354844,40.488863
370531287,DistritoII,-3.358394,40.486369
370531288,DistritoII,-3.356758,40.487383
370531289,DistritoII,-3.358824,40.486946
370531290,DistritoII,-3.357941,40.48747
370531295,Alcala,-3.360744,40.489464
370531297,Barrio-El_Chorrilo,-3.361312,40.488675
370531351,Alcala,-3.360417,40.487895
370531352,Barrio-El_Chorrilo,-3.361599,40.488254
370531356,Barrio-El_Chorrilo,-3.362196,40.48906
370531361,Barrio-El_Chorrilo,-3.363142,40.487787
370531366,Barrio-El_Chorrilo,-3.362585,40.487117
370531377,Barrio-El_Chorrilo,-3.362353,40.487383
370531378,DistritoII,-3.360137,40.486776
370531379,Alcala,-3.360739,40.487732
370531420,Alcala,-3.363494,40.473663
370531422,Alcala,-3.363065,40.474453
370531424,Alcala,-3.363533,40.475214
370531426,Alcala,-3.366263,40.474252
370531428,Barrio-Rinconada,-3.366431,40.473983
370531445,Alcala,-3.3663,40.474373
370531555,Barrio-Rinconada,-3.368292,40.473314
370531564,Barrio-Rinconada,-3.371484,40.475765
370531568,Barrio-Rinconada,-3.372921,40.476398
370531591,Barrio-Rinconada,-3.372828,40.478165
370531654,Barrio-Rinconada,-3.374182,40.477104
370531690,Barrio-Rinconada,-3.368042,40.475865
370531761,Alcala,-3.366239,40.473992
370531763,Alcala,-3.366141,40.473525
370531825,Barrio-Nueva_Rinconada,-3.368076,40.471806
370531830,Barrio-Nueva_Rinconada,-3.367241,40.473107
370531837,Barrio-Nueva_Rinconada,-3.367621,40.470175
370531841,Barrio-Nueva_Rinconada,-3.368775,40.471221
370531845,Barrio-Nueva_Rinconada,-3.369921,40.470427
370531864,Barrio-Nueva_Rinconada,-3.367874,40.469641
370531865,Barrio-Nueva_Rinconada,-3.367107,40.469692
370531866,Barrio-Nueva_Rinconada,-3.367667,40.470754
370531892,Barrio-Nueva_Rinconada,-3.368558,40.470698
370531895,Barrio-Nueva_Rinconada,-3.368531,40.471289
370531896,Barrio-Nueva_Rinconada,-3.367812,40.471333
370532152,Barrio-Rinconada,-3.375486,40.471919
370532157,Barrio-Rinconada,-3.37448,40.472281
370532166,Barrio-Rinconada,-3.374928,40.472123
370532182,Barrio-Rinconada,-3.373897,40.471351
370532329,Barrio-Rinconada,-3.376282,40.472803
370532333,Barrio-Rinconada,-3.375399,40.473178
370532335,Barrio-Rinconada,-3.375423,40.476083
370532338,Alcala,-3.375917,40.476229
370532352,Alcala,-3.375398,40.477034
370532353,Barrio-Rinconada,-3.374799,40.476582
370533487,Alcala,-3.382324,40.487962
370533589,Alcala,-3.38037,40.489871
370578638,Alcala,-3.374175,40.505086
370578639,Alcala,-3.374128,40.505152
370578650,Alcala,-3.372922,40.50684
370578711,Alcala,-3.370806,40.50759
370578916,,-3.374293,40.514671
370578917,,-3.374335,40.514777
370578925,,-3.37393,40.513742
370578932,,-3.370352,40.515179
370578934,,-3.373682,40.513111
370578937,,-3.370567,40.514386
370578938,,-3.373409,40.512498
370578940,,-3.371571,40.513253
370578941,,-3.368626,40.516372
370578944,,-3.368292,40.514497
370578946,,-3.369151,40.517962
370578949,,-3.374195,40.514358
370578951,,-3.370713,40.51573
370579088,,-3.373053,40.511602
370599355,Alcala,-3.358781,40.507899
370599369,Alcala,-3.358083,40.510383
370599370,Alcala,-3.357556,40.511039
370599371,Alcala,-3.354963,40.5131
370599583,Alcala,-3.3525,40.509889
370599639,Alcala,-3.357593,40.510345
370599640,Alcala,-3.357483,40.510879
370599641,Alcala,-3.356223,40.510794
370599646,Alcala,-3.354965,40.50953
370599700,Alcala,-3.353527,40.509106
370599702,Alcala,-3.354877,40.510097
370599703,Alcala,-3.354442,40.512725
